year;artists;explicit;name;popularity;tempo;artists_song
2006;Breaking Benjamin;0;Unknown Soldier;48;113.777;Breaking Benjamin - Unknown Soldier
2006;Gwen Stefani;0;Wind It Up;48;120.006;Gwen Stefani - Wind It Up
2006;Boosie Badazz;1;Zoom (feat. Yung Joc);46;16.091.899.999.999.900;Boosie Badazz - Zoom (feat. Yung Joc)
2006;Rise Against;0;Worth Dying For;48;172.352;Rise Against - Worth Dying For
2006;Muse;0;Map of the Problematique;58;125.04;Muse - Map of the Problematique
2006;Los Tigres Del Norte;0;Le Compré La Muerte A Mi Hijo;54;110.974;Los Tigres Del Norte - Le Compré La Muerte A Mi Hijo
2006;Deftones;0;Cherry Waves;49;124.01;Deftones - Cherry Waves
2006;Bing Crosby;0;Let It Snow! Let It Snow! Let It Snow! - Remastered 2006;51;143.159;Bing Crosby - Let It Snow! Let It Snow! Let It Snow! - Remastered 2006
2006;Gucci Mane;1;Freaky Girl;47;147.019;Gucci Mane - Freaky Girl
2006;Sugarland;0;Settlin';46;122.056;Sugarland - Settlin'
2006;John Mayer;0;Slow Dancing in a Burning Room - Acoustic;55;134.858;John Mayer - Slow Dancing in a Burning Room - Acoustic
2006;Sugarland;0;Want To;46;158.281;Sugarland - Want To
2006;Eric Church;0;What I Almost Was;47;112.074;Eric Church - What I Almost Was
2006;Daughtry;0;Feels Like Tonight;49;130.984;Daughtry - Feels Like Tonight
2006;Red Hot Chili Peppers;0;Hey;55;122.61;Red Hot Chili Peppers - Hey
2006;Danny Elfman;0;Finale / Reprise;48;167.295;Danny Elfman - Finale / Reprise
2006;Daft Punk;0;One More Time - Radio Edit [Short Radio Edit];62;122.891;Daft Punk - One More Time - Radio Edit [Short Radio Edit]
2006;Gwen Stefani;0;4 In The Morning;49;92.409;Gwen Stefani - 4 In The Morning
2006;Arctic Monkeys;0;Despair In The Departure Lounge;46;85.255;Arctic Monkeys - Despair In The Departure Lounge
2006;Skillet;0;Those Nights;51;17.409.599.999.999.900;Skillet - Those Nights
2006;Michael Giacchino;0;Mission: Impossible Theme;57;8.964.200.000.000.000;Michael Giacchino - Mission: Impossible Theme
2006;Eric Church;0;Before She Does;47;104.967;Eric Church - Before She Does
2006;2Pac;1;Dumpin';56;187.328;2Pac - Dumpin'
2006;Valentín Elizalde;0;Lobo Domesticado;57;116.034;Valentín Elizalde - Lobo Domesticado
2006;Jesse McCartney;0;Right Where You Want Me - Radio Edit Version;48;99.004;Jesse McCartney - Right Where You Want Me - Radio Edit Version
2006;AFI;0;Love Like Winter;49;120.032;AFI - Love Like Winter
2006;Danny Elfman;0;Christmas Eve Montage;47;14.224.200.000.000.000;Danny Elfman - Christmas Eve Montage
2006;Los Tigres Del Norte;0;El Rengo Del Gallo Giro;53;199.124;Los Tigres Del Norte - El Rengo Del Gallo Giro
2006;Wolfgang Amadeus Mozart;0;Mozart / Arr Grieg: Piano Sonata No. 16 in C Major, K. 545: I. Allegro (Arr. Grieg for 2 Pianos) [Live];54;130.037;Wolfgang Amadeus Mozart - Mozart / Arr Grieg: Piano Sonata No. 16 in C Major, K. 545: I. Allegro (Arr. Grieg for 2 Pianos) [Live]
2006;Josh Groban;0;You Are Loved (Don't Give Up);52;103.993;Josh Groban - You Are Loved (Don't Give Up)
2006;Busta Rhymes;1;Touch It;54;138.335;Busta Rhymes - Touch It
2006;Beyoncé;0;Freakum Dress;48;98.953;Beyoncé - Freakum Dress
2006;Arctic Monkeys;0;Leave Before The Lights Come On;46;150.718;Arctic Monkeys - Leave Before The Lights Come On
2006;The Flaming Lips;1;The W.A.N.D.;48;99.041;The Flaming Lips - The W.A.N.D.
2006;Avant;0;Lie About Us;53;77.608;Avant - Lie About Us
2007;Aretha Franklin;0;I Say a Little Prayer;62;13.327.100.000.000.000;Aretha Franklin - I Say a Little Prayer
2007;Martin ODonnell;0;Never Forget;53;85.743;Martin ODonnell - Never Forget
2007;Dance Gavin Dance;0;Lemon Meringue Tie;49;82.985;Dance Gavin Dance - Lemon Meringue Tie
2007;Lupe Fiasco;1;Hip-Hop Saved My Life (feat. Nikki Jean);50;100.006;Lupe Fiasco - Hip-Hop Saved My Life (feat. Nikki Jean)
2007;The Avett Brothers;0;The Ballad of Love and Hate;48;156.109;The Avett Brothers - The Ballad of Love and Hate
2007;High School Musical Cast;0;All For One;57;15.003.799.999.999.900;High School Musical Cast - All For One
2007;Fall Out Boy;0;Thriller;53;178.895;Fall Out Boy - Thriller
2007;Patrulla 81;0;Cuando Regreses;51;139.972;Patrulla 81 - Cuando Regreses
2007;Cake;0;Thrills;51;93.037;Cake - Thrills
2007;Godsmack;1;Greed;50;102.887;Godsmack - Greed
2007;Joe;0;If I Was Your Man;53;94.932;Joe - If I Was Your Man
2007;Sin Bandera;0;Kilómetros;59;129.981;Sin Bandera - Kilómetros
2007;Waylon Jennings;0;Lonesome, On'ry and Mean;49;106.984;Waylon Jennings - Lonesome, On'ry and Mean
2007;Jonas Brothers;0;Hold On;53;149.162;Jonas Brothers - Hold On
"2007;Hans Zimmer;0;""One Day - From """"Pirates of the Caribbean: At World's End""""/Score"";52;82.348;""Hans Zimmer - One Day - From """"Pirates of the Caribbean: At World's End""""/Score""";;;;;;
2007;Pretty Ricky;0;On the Hotline;49;92.998;Pretty Ricky - On the Hotline
2007;Lil Jon;1;The Anthem;52;123.996;Lil Jon - The Anthem
2007;Kings of Leon;0;Fans;56;103.96;Kings of Leon - Fans
2007;New Found Glory;0;King Of Wishful Thinking;47;116.99;New Found Glory - King Of Wishful Thinking
2007;Alter Bridge;0;Blackbird;50;149.459;Alter Bridge - Blackbird
2007;Paramore;0;Misery Business - Acoustic Version;48;168.833;Paramore - Misery Business - Acoustic Version
2007;All Time Low;0;Six Feet Under The Stars;51;130.928;All Time Low - Six Feet Under The Stars
"2007;Hans Zimmer;0;""Up Is Down - From """"Pirates of the Caribbean: At World's End""""/Score"";52;129.906;""Hans Zimmer - Up Is Down - From """"Pirates of the Caribbean: At World's End""""/Score""";;;;;;
2007;Linkin Park;0;In Pieces;53;160.11;Linkin Park - In Pieces
2007;Boosie Badazz;1;Watch My Shoes (feat. 3 Deep);47;165.96;Boosie Badazz - Watch My Shoes (feat. 3 Deep)
2007;Pierce The Veil;0;Chemical Kids and Mechanical Brides;49;97.52;Pierce The Veil - Chemical Kids and Mechanical Brides
2007;Mother Mother;0;Tic Toc;52;15.021.200.000.000.000;Mother Mother - Tic Toc
2007;Three Days Grace;1;Wake Up;53;153.809;Three Days Grace - Wake Up
2007;Carrie Underwood;0;Do You Hear What I Hear;47;77.562;Carrie Underwood - Do You Hear What I Hear
2007;The Killers;0;Romeo And Juliet;58;84.359;The Killers - Romeo And Juliet
2007;Carrie Underwood;0;I Told You So;49;147.745;Carrie Underwood - I Told You So
2007;Waylon Jennings;0;Waymore's Blues;49;140.78;Waylon Jennings - Waymore's Blues
2007;Cartel De Santa;1;Perros;61;94.011;Cartel De Santa - Perros
2007;Kid Rock;1;So Hott;49;112.984;Kid Rock - So Hott
2007;Kid Rock;0;Roll On;49;97.991;Kid Rock - Roll On
2007;Kings of Leon;0;Knocked Up;55;121.352;Kings of Leon - Knocked Up
2007;Tegan and Sara;0;Back in Your Head;51;141.447;Tegan and Sara - Back in Your Head
2007;Angels & Airwaves;0;Secret Crowds;47;154.08;Angels & Airwaves - Secret Crowds
2007;Metalocalypse: Dethklok;0;Thunderhorse;50;92.001;Metalocalypse: Dethklok - Thunderhorse
2007;Paramore;0;Miracle;47;163.014;Paramore - Miracle
2007;Los Inquietos Del Norte;0;Te Amo Tanto (Version Pop);50;144.509;Los Inquietos Del Norte - Te Amo Tanto (Version Pop)
2007;Tech N9ne;1;Midwest Choppers;48;133.825;Tech N9ne - Midwest Choppers
2007;Mother Mother;0;Neighbour;52;96.002;Mother Mother - Neighbour
2007;Relient K;0;Must Have Done Something Right;49;137.942;Relient K - Must Have Done Something Right
2007;Monchy & Alexandra;0;No Es una Novela;54;127.966;Monchy & Alexandra - No Es una Novela
2007;Carrie Underwood;0;So Small;48;147.939;Carrie Underwood - So Small
2007;Big & Rich;0;Lost in This Moment;47;147.751;Big & Rich - Lost in This Moment
2007;MGMT;0;The Youth;53;111.012;MGMT - The Youth
2007;The Avett Brothers;0;The Weight of Lies;47;153.616;The Avett Brothers - The Weight of Lies
2007;Baby Bash;0;Cyclone;50;77.97;Baby Bash - Cyclone
2007;Nujabes;0;Counting Stars;53;94.985;Nujabes - Counting Stars
2007;Vicente Fernández;0;El Chofer;57;206.874;Vicente Fernández - El Chofer
2007;Sum 41;0;Walking Disaster;55;111.236;Sum 41 - Walking Disaster
2007;The Notorious B.I.G.;1;Dead Wrong (feat. Eminem) - 2007 Remaster;53;8.212.200.000.000.000;The Notorious B.I.G. - Dead Wrong (feat. Eminem) - 2007 Remaster
2007;MGMT;0;Of Moons, Birds & Monsters;52;124.061;MGMT - Of Moons, Birds & Monsters
2007;Luke Bryan;0;We Rode In Trucks;48;145.994;Luke Bryan - We Rode In Trucks
2007;Elvis Presley;0;Blue Suede Shoes - Remastered;59;94.784;Elvis Presley - Blue Suede Shoes - Remastered
2007;Los Players;0;En Realidad;49;109.201;Los Players - En Realidad
2007;Idina Menzel;0;Defying Gravity;49;15.159.799.999.999.900;Idina Menzel - Defying Gravity
2007;La Arrolladora Banda El Limón De Rene Camacho;0;Y Que Quede Claro;47;122.867;La Arrolladora Banda El Limón De Rene Camacho - Y Que Quede Claro
2007;Adele;0;Hiding My Heart;57;68.036;Adele - Hiding My Heart
2007;Linkin Park;0;Valentine's Day;53;108.039;Linkin Park - Valentine's Day
2007;Eddie Vedder;0;Guaranteed;60;100.734;Eddie Vedder - Guaranteed
2007;Amy Winehouse;0;To Know Him Is To Love Him - Live;47;170.12;Amy Winehouse - To Know Him Is To Love Him - Live
2007;Los Inquietos Del Norte;0;Las Parrandas;50;15.513.299.999.999.900;Los Inquietos Del Norte - Las Parrandas
2007;Lifehouse;0;First Time;49;13.068.200.000.000.000;Lifehouse - First Time
2007;Mike Jones;1;My 64 (feat. Snoop Dogg and Bun B);48;169.986;Mike Jones - My 64 (feat. Snoop Dogg and Bun B)
2007;Aretha Franklin;0;(You Make Me Feel Like) A Natural Woman;50;111.252;Aretha Franklin - (You Make Me Feel Like) A Natural Woman
2007;Fall Out Boy;0;Bang The Doldrums;50;128.406;Fall Out Boy - Bang The Doldrums
2007;Godsmack;0;Serenity;48;110.159;Godsmack - Serenity
2007;Fall Out Boy;0;The Carpal Tunnel Of Love;51;140.765;Fall Out Boy - The Carpal Tunnel Of Love
2007;Sin Bandera;0;Sirena;59;101.006;Sin Bandera - Sirena
2007;LCD Soundsystem;0;North American Scum;52;138.02;LCD Soundsystem - North American Scum
2007;Fall Out Boy;0;G.I.N.A.S.F.S.;51;17.806.400.000.000.000;Fall Out Boy - G.I.N.A.S.F.S.
2007;Martin ODonnell;0;One Final Effort;51;187.452;Martin ODonnell - One Final Effort
2007;Seether;1;FMLYHM;50;195.959;Seether - FMLYHM
2007;Angels & Airwaves;0;Sirens;47;154.137;Angels & Airwaves - Sirens
2007;Rebelution;0;Green to Black;47;14.019.299.999.999.900;Rebelution - Green to Black
2007;Led Zeppelin;0;No Quarter - Remaster;53;139.869;Led Zeppelin - No Quarter - Remaster
2007;Iron & Wine;0;Boy With a Coin;50;125.755;Iron & Wine - Boy With a Coin
2007;Led Zeppelin;0;Over the Hills and Far Away - Remaster;50;96.968;Led Zeppelin - Over the Hills and Far Away - Remaster
2007;J Boog;0;Love Season;49;154.997;J Boog - Love Season
2007;Pitbull;0;The Anthem;50;123.975;Pitbull - The Anthem
2007;Lil Wayne;1;I'm Me;46;150.923;Lil Wayne - I'm Me
2007;J Boog;0;Ganja Farmer;52;80.017;J Boog - Ganja Farmer
2007;Sara Bareilles;0;Many the Miles;49;158.054;Sara Bareilles - Many the Miles
2007;50 Cent;1;Straight To The Bank;48;179.548;50 Cent - Straight To The Bank
2007;Three Days Grace;0;Scared;51;118.055;Three Days Grace - Scared
2007;2Pac;1;Hail Mary;47;164.113;2Pac - Hail Mary
2007;Interpol;0;The Heinrich Maneuver;53;136.967;Interpol - The Heinrich Maneuver
2007;Modest Mouse;0;Fire It Up;47;172.02;Modest Mouse - Fire It Up
2007;Santana;0;Smooth (feat. Rob Thomas);53;115.953;Santana - Smooth (feat. Rob Thomas)
2007;Daft Punk;0;Around the World / Harder, Better, Faster, Stronger;54;125.998;Daft Punk - Around the World / Harder, Better, Faster, Stronger
2007;Hannah Montana;0;True Friend;50;98.017;Hannah Montana - True Friend
2007;Explosions In The Sky;0;So Long, Lonesome;46;104.999;Explosions In The Sky - So Long, Lonesome
2007;Mayday Parade;0;If You Wanted A Song Written About You, All You Had To Do Was Ask;48;99.574;Mayday Parade - If You Wanted A Song Written About You, All You Had To Do Was Ask
2007;Elvis Presley;0;A Little Less Conversation;54;114.172;Elvis Presley - A Little Less Conversation
2007;Intocable;0;Perdedor;58;124.11;Intocable - Perdedor
2007;Three Days Grace;0;Are You Ready;51;105.035;Three Days Grace - Are You Ready
2007;Led Zeppelin;0;Immigrant Song - Remaster;53;112.948;Led Zeppelin - Immigrant Song - Remaster
2007;Snoop Dogg;0;Sensual Seduction;56;120.163;Snoop Dogg - Sensual Seduction
2007;Blake Shelton;0;The More I Drink;46;112.361;Blake Shelton - The More I Drink
"2007;Hans Zimmer;0;""Hoist the Colours - From """"Pirates of the Caribbean: At World's End""""/Soundtrack Version"";49;8.001.100.000.000.000;""Hans Zimmer - Hoist the Colours - From """"Pirates of the Caribbean: At World's End""""/Soundtrack Version""";;;;;;
2007;Eddie Vedder;0;Long Nights;60;108.66;Eddie Vedder - Long Nights
2007;DJ Khaled;1;I'm So Hood;47;130.975;DJ Khaled - I'm So Hood
2008;Three 6 Mafia;1;That's Right (feat. Akon) - Explicit Album Version;52;8.703.299.999.999.990;Three 6 Mafia - That's Right (feat. Akon) - Explicit Album Version
2008;Cartel De Santa;0;Vato Sencillo;62;93.031;Cartel De Santa - Vato Sencillo
2008;Lil Wayne;1;Shoot Me Down;49;149.995;Lil Wayne - Shoot Me Down
2008;The Black Keys;0;Psychotic Girl;49;80.998;The Black Keys - Psychotic Girl
2008;Jack Johnson;0;What You Thought You Need;56;94.511;Jack Johnson - What You Thought You Need
2008;Los Acosta;0;Tonto corazón;55;103.782;Los Acosta - Tonto corazón
2008;Thievery Corporation;0;Sweet Tides;54;158.011;Thievery Corporation - Sweet Tides
2008;Taylor Swift;0;Come In With The Rain;48;14.396.200.000.000.000;Taylor Swift - Come In With The Rain
2008;Toby Keith;0;He Ain't Worth Missing;49;202.2;Toby Keith - He Ain't Worth Missing
2008;Fall Out Boy;0;She's My Winona;48;136.061;Fall Out Boy - She's My Winona
2008;Craig Morgan;0;This Ain't Nothin';48;149.71;Craig Morgan - This Ain't Nothin'
2008;Ben Folds;1;You Don't Know Me;48;87.081;Ben Folds - You Don't Know Me
2008;ABBA;0;Does Your Mother Know;60;135.24;ABBA - Does Your Mother Know
2008;Lady Gaga;0;Beautiful, Dirty, Rich;50;120.064;Lady Gaga - Beautiful, Dirty, Rich
2008;High School Musical Cast;0;I Want It All - Original Version;57;142.876;High School Musical Cast - I Want It All - Original Version
2008;TobyMac;0;Made To Love;49;169.975;TobyMac - Made To Love
2008;Los Temerarios;0;Loco por Ti;55;124.936;Los Temerarios - Loco por Ti
2008;Grupo Laberinto;0;La Soroya;51;108.503;Grupo Laberinto - La Soroya
2008;T-Pain;0;Chopped N Skrewed (feat. Ludacris);47;120.159;T-Pain - Chopped N Skrewed (feat. Ludacris)
2008;John Mayer;0;Slow Dancing in a Burning Room - Live at the Nokia Theatre, Los Angeles, CA - December 2007;57;13.384.799.999.999.900;John Mayer - Slow Dancing in a Burning Room - Live at the Nokia Theatre, Los Angeles, CA - December 2007
2008;DJ Khaled;1;Out Here Grindin';51;17.593.099.999.999.900;DJ Khaled - Out Here Grindin'
2008;Slipknot;1;Vendetta;55;135.472;Slipknot - Vendetta
2008;Lady Gaga;0;Starstruck;50;102.992;Lady Gaga - Starstruck
2008;Panic! At The Disco;0;Do You Know What I'm Seeing?;47;124.144;Panic! At The Disco - Do You Know What I'm Seeing?
2008;Bullet For My Valentine;1;Scream Aim Fire;48;100.146;Bullet For My Valentine - Scream Aim Fire
2008;Anthony Hamilton;0;Cool;48;75.986;Anthony Hamilton - Cool
2008;Panic! At The Disco;0;Behind the Sea;47;80.078;Panic! At The Disco - Behind the Sea
2008;Weezer;0;Troublemaker;48;131.476;Weezer - Troublemaker
2008;A Day To Remember;0;The Danger In Starting a Fire;50;92.374;A Day To Remember - The Danger In Starting a Fire
2008;Ingrid Michaelson;0;Can’t Help Falling In Love - Live At Daytrotter;52;71.915;Ingrid Michaelson - Can’t Help Falling In Love - Live At Daytrotter
2008;Panic! At The Disco;0;Pas de Cheval;47;128.142;Panic! At The Disco - Pas de Cheval
2008;Wiz Khalifa;1;Say Yeah;50;142.015;Wiz Khalifa - Say Yeah
2008;Mother Mother;0;Body Of Years;53;117.063;Mother Mother - Body Of Years
2008;Toby Keith;0;You Shouldn't Kiss Me Like This;48;168.643;Toby Keith - You Shouldn't Kiss Me Like This
2008;Death Cab for Cutie;0;Grapevine Fires;50;61.75;Death Cab for Cutie - Grapevine Fires
2008;Lil Wayne;1;Tie My Hands;48;8.996.600.000.000.000;Lil Wayne - Tie My Hands
2008;Toby Keith;0;You Ain't Much Fun;49;138.447;Toby Keith - You Ain't Much Fun
2008;Grupo Bryndis;0;Te Juro Que Te Amo;52;92.751;Grupo Bryndis - Te Juro Que Te Amo
2008;Gavin DeGraw;0;In Love With a Girl;51;161.905;Gavin DeGraw - In Love With a Girl
2008;ABBA;0;Knowing Me, Knowing You;59;107.107;ABBA - Knowing Me, Knowing You
2008;Colt Ford;0;Dirt Road Anthem (feat. Brantley Gilbert);48;12.999.200.000.000.000;Colt Ford - Dirt Road Anthem (feat. Brantley Gilbert)
2008;Fall Out Boy;0;Headfirst Slide Into Cooperstown On A Bad Bet;47;120.054;Fall Out Boy - Headfirst Slide Into Cooperstown On A Bad Bet
2008;Kings of Leon;0;Crawl;54;169.426;Kings of Leon - Crawl
2008;Panic! At The Disco;0;Mad as Rabbits;47;140.137;Panic! At The Disco - Mad as Rabbits
2008;Frank Sinatra;0;The Girl From Ipanema - 2008 Remastered;54;13.364.700.000.000.000;Frank Sinatra - The Girl From Ipanema - 2008 Remastered
2008;Panic! At The Disco;0;She's a Handsome Woman;47;114.257;Panic! At The Disco - She's a Handsome Woman
2008;Mindless Self Indulgence;0;Mastermind;51;119.966;Mindless Self Indulgence - Mastermind
2008;Casting Crowns;0;I Heard The Bells On Christmas Day;49;146.028;Casting Crowns - I Heard The Bells On Christmas Day
2008;Taylor Swift;0;The Other Side Of The Door;47;163.847;Taylor Swift - The Other Side Of The Door
2008;The Steeldrivers;0;Drinkin' Dark Whiskey;48;191.31;The Steeldrivers - Drinkin' Dark Whiskey
2008;Zac Brown Band;0;Different Kind of Fine;49;95.577;Zac Brown Band - Different Kind of Fine
2008;My Morning Jacket;0;Touch Me I'm Going To Scream, Pt. 2;51;121.438;My Morning Jacket - Touch Me I'm Going To Scream, Pt. 2
2008;The All-American Rejects;0;I Wanna;47;16.428.900.000.000.000;The All-American Rejects - I Wanna
2008;Atmosphere;1;Puppets;48;89.006;Atmosphere - Puppets
2008;Daddy Yankee;0;Somos de Calle;60;120.036;Daddy Yankee - Somos de Calle
2008;The All-American Rejects;0;Jack's Lament;49;110.339;The All-American Rejects - Jack's Lament
2008;John Mayer;0;Neon - Live at the Nokia Theatre, Los Angeles, CA - December 2007;55;83.64;John Mayer - Neon - Live at the Nokia Theatre, Los Angeles, CA - December 2007
2008;Mariah Carey;0;I Stay In Love;47;12.997.899.999.999.900;Mariah Carey - I Stay In Love
2008;Kaskade;0;4 AM - Adam K & Soha Radio Edit;49;126.978;Kaskade - 4 AM - Adam K & Soha Radio Edit
2008;Bring Me The Horizon;0;Diamonds Aren't Forever;48;76.251;Bring Me The Horizon - Diamonds Aren't Forever
2008;Vampire Weekend;0;The Kids Don't Stand A Chance;47;140.015;Vampire Weekend - The Kids Don't Stand A Chance
2008;Mother Mother;0;Sleep Awake;52;91.092;Mother Mother - Sleep Awake
2008;Frank Sinatra;0;That's Life - Remastered 2008;55;114.917;Frank Sinatra - That's Life - Remastered 2008
2008;Anthony Hamilton;0;Her Heart;48;89.447;Anthony Hamilton - Her Heart
2008;Pancho Barraza;0;Y Las Mariposas;48;120.834;Pancho Barraza - Y Las Mariposas
2009;Drake;1;Bria's Interlude (feat. Omarion);52;147.037;Drake - Bria's Interlude (feat. Omarion)
2009;Spongebob Squarepants;0;Ripped Pants;49;122.73;Spongebob Squarepants - Ripped Pants
2009;Tech N9ne;1;Demons;49;143.984;Tech N9ne - Demons
2009;Paramore;0;Looking Up;53;195.972;Paramore - Looking Up
2009;David Guetta;0;Gettin' Over You (feat. Fergie & LMFAO);48;130.079;David Guetta - Gettin' Over You (feat. Fergie & LMFAO)
2009;Hank Williams;0;Red, White & Pink Slip Blues;49;133.502;Hank Williams - Red, White & Pink Slip Blues
2009;Slipknot;1;Liberate;57;145.162;Slipknot - Liberate
2009;Weezer;0;(If You're Wondering If I Want You To) I Want You To;49;110.021;Weezer - (If You're Wondering If I Want You To) I Want You To
2009;Twenty One Pilots;0;Trapdoor;55;14.992.700.000.000.000;Twenty One Pilots - Trapdoor
2009;Kelly Clarkson;0;Already Gone;55;78.139;Kelly Clarkson - Already Gone
2009;Slipknot;1;Purity;56;166.178;Slipknot - Purity
2009;JAY-Z;1;D.O.A. (Death Of Auto-Tune);53;86.62;JAY-Z - D.O.A. (Death Of Auto-Tune)
2009;Gregory Alan Isakov;0;Virginia May;52;88.854;Gregory Alan Isakov - Virginia May
2009;Carrie Underwood;0;Mama's Song;50;79.987;Carrie Underwood - Mama's Song
2009;Mumford & Sons;0;Dust Bowl Dance;49;116.814;Mumford & Sons - Dust Bowl Dance
